danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,genre,song_name,title,text_feature
0.81,0.573,1,,1,0.0464,0.0145,0.924,0.096,0.106,127.98700000000001,audio_features,391875,4,techno,,DARK UNDERGROUND TECHNO,DARK UNDERGROUND TECHNO 
0.74,0.674,11,-8.756,0,0.0435,0.0078,0.775,0.299,0.0328,129.989,audio_features,428308,4,techno,,Dark Techno,Dark Techno 
0.6759999999999999,0.935,7,-5.892,1,0.0468,0.000256,0.856,0.0939,0.39399999999999996,126.993,audio_features,438425,4,techno,,Techno Top 50,Techno Top 50 
0.757,0.872,7,,1,0.0875,0.00536,0.865,0.0878,0.233,131.012,audio_features,396225,4,techno,,Techno Bunker,Techno Bunker 
0.575,0.972,6,-6.223,1,0.139,0.0008759999999999999,0.87,0.11199999999999999,0.158,128.032,audio_features,337478,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.6709999999999999,0.877,0,,1,0.053,0.0105,0.862,0.302,0.447,124.986,audio_features,384000,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.631,0.899,1,-5.181,0,0.0394,4.74e-05,0.737,0.0868,0.146,125.99700000000001,audio_features,440115,4,techno,,Techno / Minimal / Hardcore/ Melodic / Dark,Techno / Minimal / Hardcore/ Melodic / Dark 
0.684,0.6759999999999999,1,-12.425,1,0.0507,0.163,0.909,0.20199999999999999,0.0392,126.98899999999999,audio_features,327939,4,techno,,|DARK|HARD|TECHNO,|DARK|HARD|TECHNO 
0.887,0.495,5,-13.754000000000001,0,0.263,0.312,0.907,0.145,0.31,126.0,audio_features,453006,4,techno,,|DARK|HARD|TECHNO,|DARK|HARD|TECHNO 
0.42200000000000004,0.6829999999999999,3,-15.904000000000002,1,0.0382,0.0706,0.73,0.106,0.0997,132.003,audio_features,403500,3,techno,,Techno Bangers,Techno Bangers 
0.83,0.75,2,-5.4460000000000015,1,0.0453,0.057,0.9009999999999999,0.131,0.0927,130.009,audio_features,280615,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.85,0.643,1,-10.234,1,0.0777,0.0597,0.5489999999999999,0.124,0.161,130.004,audio_features,363564,4,techno,,Best New Techno - When We Dip,Best New Techno - When We Dip 
0.613,0.758,1,-13.5,0,0.032,0.006790000000000001,0.9229999999999999,0.0549,0.32799999999999996,130.003,audio_features,391385,3,techno,,Techno Music Matters,Techno Music Matters 
0.7040000000000001,0.727,2,-9.982999999999999,1,0.0519,0.000174,0.873,0.0635,0.0373,122.006,audio_features,393096,4,techno,,Techno / Minimal / Hardcore/ Melodic / Dark,Techno / Minimal / Hardcore/ Melodic / Dark 
0.799,0.73,6,-7.69,1,0.0584,0.00168,0.848,0.5720000000000001,0.31,125.006,audio_features,406080,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.831,0.664,0,,0,0.113,0.012,0.823,0.0781,0.191,131.995,audio_features,439575,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.68,0.6709999999999999,1,-13.929,1,0.0446,0.34700000000000003,0.943,0.22899999999999998,0.0549,124.984,audio_features,637440,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.741,0.609,11,,0,0.0899,0.242,0.585,0.10300000000000001,0.0465,128.002,audio_features,440842,4,techno,,Techno,Techno 
0.7509999999999999,0.932,1,-6.414,1,0.0446,0.0112,0.8490000000000001,0.095,0.175,127.005,audio_features,426614,4,techno,,Techno,Techno 
0.695,0.867,1,,1,0.0438,0.0024,0.925,0.44,0.0394,127.01,audio_features,379843,4,techno,,Dark Techno,Dark Techno 
0.748,0.9420000000000001,6,,1,0.0473,0.000741,0.884,0.124,0.3670000000000001,129.0,audio_features,240001,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.675,0.866,1,-8.51,1,0.0517,0.0181,0.868,0.0869,0.203,127.984,audio_features,472000,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.622,0.898,1,,0,0.175,0.000695,0.882,0.109,0.0473,124.992,audio_features,341760,4,techno,,Dark Techno,Dark Techno 
0.818,0.5379999999999999,10,-14.647,0,0.261,0.0765,0.843,0.106,0.304,130.0,audio_features,389538,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.779,0.6759999999999999,11,-9.895,0,0.0618,0.00107,0.9229999999999999,0.111,0.0359,130.002,audio_features,355181,4,techno,,Techno,Techno 
0.7929999999999999,0.693,2,-8.895,1,0.0647,0.133,0.929,0.107,0.0756,131.98,audio_features,381818,4,techno,,Acid Techno: Hard Techno on Acid,Acid Techno: Hard Techno on Acid 
0.606,0.804,2,-8.9,0,0.0422,0.017,0.894,0.722,0.5579999999999999,125.00299999999999,audio_features,384116,4,techno,,Dark Techno,Dark Techno 
0.7070000000000001,0.802,7,-8.129,1,0.0415,0.000413,0.871,0.114,0.0393,124.993,audio_features,392373,4,techno,,Minimal Techno: The Dark Undergound,Minimal Techno: The Dark Undergound 
0.7879999999999999,0.878,10,-10.247,0,0.0928,0.11199999999999999,0.902,0.11,0.0684,128.014,audio_features,241875,4,techno,,Techno,Techno 
0.693,0.86,1,-8.05,1,0.0399,0.11,0.927,0.0777,0.46399999999999997,123.00299999999999,audio_features,541936,4,techno,,Techno Daily,Techno Daily 
0.6459999999999999,0.617,1,-12.404000000000002,1,0.0408,0.0533,0.831,0.111,0.262,131.016,audio_features,313450,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.8290000000000001,0.722,11,-11.765999999999998,0,0.256,0.0243,0.741,0.126,0.429,140.02,audio_features,280079,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.6859999999999999,0.6859999999999999,7,-12.122,1,0.0547,0.0323,0.7190000000000001,0.0937,0.037000000000000005,128.005,audio_features,364000,4,techno,,|DARK|HARD|TECHNO,|DARK|HARD|TECHNO 
0.706,0.973,6,-6.1770000000000005,1,0.0481,0.0823,0.84,0.10400000000000001,0.215,130.005,audio_features,415738,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.784,0.9359999999999999,1,-9.272,1,0.0813,0.000206,0.888,0.10400000000000001,0.369,127.935,audio_features,273546,3,techno,,techno. only. (08/02),techno. only. (08/02) 
0.6759999999999999,0.888,8,-7.23,1,0.0357,0.0046,0.852,0.099,0.552,124.993,audio_features,531285,4,techno,,Techno,Techno 
0.591,0.657,10,-10.582,0,0.0489,0.00265,0.878,0.0907,0.0396,130.004,audio_features,365538,4,techno,,Dark Techno,Dark Techno 
0.638,0.726,11,-9.235,0,0.0442,0.0019199999999999998,0.573,0.154,0.38299999999999995,131.85,audio_features,393979,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.706,0.693,1,,0,0.0771,0.00524,0.87,0.107,0.248,129.995,audio_features,326665,4,techno,,Techno Bangers,Techno Bangers 
0.894,0.47600000000000003,2,-15.05,1,0.209,0.293,0.9209999999999999,0.111,0.316,127.99799999999999,audio_features,367618,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.579,0.779,6,,0,0.0399,3.26e-05,0.344,0.10800000000000001,0.0578,131.982,audio_features,332685,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.711,0.902,7,-6.388,1,0.043,0.00743,0.9059999999999999,0.156,0.113,130.007,audio_features,465692,4,techno,,Techno,Techno 
0.8079999999999999,0.804,6,-5.789,0,0.0443,0.000299,0.863,0.0741,0.345,126.007,audio_features,429235,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.736,0.848,1,,0,0.0428,0.00907,0.9079999999999999,0.0737,0.0391,128.006,audio_features,469949,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.6609999999999999,0.875,9,-8.155,1,0.0581,4.4299999999999986e-05,0.8859999999999999,0.0622,0.18,128.0,audio_features,457969,4,techno,,Dark Techno,Dark Techno 
0.665,0.924,11,-6.235,0,0.0359,0.006,0.9179999999999999,0.114,0.273,139.996,audio_features,371300,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.674,0.91,11,-7.237999999999999,0,0.0532,0.00229,0.619,0.0977,0.217,129.01,audio_features,376267,3,techno,,Dark Techno Rave,Dark Techno Rave 
0.746,0.888,10,-7.178,0,0.0635,9.84e-05,0.7709999999999999,0.128,0.146,124.995,audio_features,414720,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.612,0.885,0,-9.935,0,0.0451,0.00175,0.894,0.122,0.298,128.02,audio_features,226875,4,techno,,Techno Bunker,Techno Bunker 
0.657,0.64,7,-9.97,1,0.0437,0.00256,0.789,0.0838,0.0349,127.01,audio_features,403937,4,techno,,Dark Techno,Dark Techno 
0.6459999999999999,0.996,6,-6.5889999999999995,1,0.0643,0.00107,0.841,0.10300000000000001,0.225,136.002,audio_features,340837,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.662,0.978,8,-7.496,1,0.1,0.0105,0.7809999999999999,0.0761,0.21100000000000002,135.006,audio_features,540458,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.809,0.6679999999999999,1,-9.621,1,0.369,0.45,0.88,0.11699999999999999,0.247,128.016,audio_features,383964,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.441,0.5579999999999999,7,,1,0.11699999999999999,0.38799999999999996,0.586,0.0774,0.436,134.77700000000002,audio_features,334250,4,techno,,Dark Techno,Dark Techno 
0.61,0.7979999999999999,1,-11.569,0,0.0477,0.157,0.9690000000000001,0.10800000000000001,0.0738,130.019,audio_features,345641,3,techno,,Dark Techno Rave,Dark Techno Rave 
0.711,0.703,4,-14.913,1,0.0488,0.00921,0.882,0.0973,0.14800000000000002,129.011,audio_features,360501,4,techno,,Acid Techno,Acid Techno 
0.716,0.871,7,-9.014,1,0.057,0.00107,0.8859999999999999,0.20199999999999999,0.0781,128.009,audio_features,460645,4,techno,,Techno,Techno 
0.782,0.951,7,-8.897,1,0.0634,0.00831,0.9059999999999999,0.121,0.0328,126.999,audio_features,336845,4,techno,,|DARK|HARD|TECHNO,|DARK|HARD|TECHNO 
0.804,0.434,10,-12.571,0,0.098,0.0006389999999999999,0.8220000000000001,0.0704,0.129,125.01100000000001,audio_features,407040,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.713,0.865,3,,0,0.0508,0.00023799999999999998,0.899,0.109,0.33399999999999996,129.99,audio_features,377073,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.789,0.909,5,-9.42,0,0.0657,0.00148,0.784,0.0776,0.35600000000000004,126.991,audio_features,410290,4,techno,,Techno / Minimal / Hardcore/ Melodic / Dark,Techno / Minimal / Hardcore/ Melodic / Dark 
0.797,0.867,5,-8.827,1,0.0475,0.0018,0.879,0.0792,0.131,128.006,audio_features,487500,4,techno,,Techno,Techno 
0.6609999999999999,0.522,2,-12.556,1,0.0734,0.0724,0.9259999999999999,0.111,0.183,126.98200000000001,audio_features,332987,4,techno,,|DARK|HARD|TECHNO,|DARK|HARD|TECHNO 
0.795,0.9490000000000001,6,-6.29,0,0.0412,0.00035499999999999996,0.836,0.191,0.467,126.01700000000001,audio_features,384762,4,techno,,True Techno,True Techno 
0.6779999999999999,0.912,1,-10.101,1,0.0494,0.00233,0.853,0.102,0.142,130.001,audio_features,416883,4,techno,,Techno,Techno 
0.764,0.8759999999999999,0,-7.789,0,0.0747,0.013999999999999999,0.9,0.222,0.0447,128.994,audio_features,409121,4,techno,,Techno Bangers: Bunker Style,Techno Bangers: Bunker Style 
0.782,0.966,7,,1,0.0589,9.82e-05,0.841,0.12,0.0386,136.019,audio_features,340424,3,techno,,Dark Techno Rave,Dark Techno Rave 
0.807,0.6509999999999999,8,-8.75,0,0.0425,0.0004440000000000001,0.915,0.0747,0.107,123.001,audio_features,472233,4,techno,,Techno / Minimal / Hardcore/ Melodic / Dark,Techno / Minimal / Hardcore/ Melodic / Dark 
0.6629999999999999,0.855,7,-10.87,1,0.071,0.0034,0.846,0.106,0.349,132.993,audio_features,462240,4,techno,,Acid Techno: Hard Techno on Acid,Acid Techno: Hard Techno on Acid 
0.738,0.951,6,-9.54,0,0.07,0.000146,0.8270000000000001,0.102,0.405,128.024,audio_features,405142,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.72,0.705,0,-9.135,1,0.0812,0.00391,0.903,0.10300000000000001,0.0598,128.004,audio_features,406245,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.679,0.736,2,-8.802,1,0.0578,0.00336,0.882,0.102,0.0366,125.975,audio_features,278002,4,techno,,|DARK|HARD|TECHNO,|DARK|HARD|TECHNO 
0.7879999999999999,0.87,4,-7.1739999999999995,1,0.0498,0.00657,0.863,0.0739,0.565,123.0,audio_features,383171,4,techno,,Techno,Techno 
0.688,0.8029999999999999,6,-7.569,1,0.0478,0.00143,0.8759999999999999,0.105,0.6779999999999999,130.034,audio_features,336584,4,techno,,|DARK|HARD|TECHNO,|DARK|HARD|TECHNO 
0.767,0.88,5,,0,0.0454,5.16e-05,0.863,0.0993,0.237,132.985,audio_features,347679,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.59,0.872,1,-6.6979999999999995,0,0.0847,0.003,0.5760000000000001,0.34600000000000003,0.0746,142.006,audio_features,342027,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.623,0.7090000000000001,7,-10.433,1,0.0909,0.000607,0.9229999999999999,0.106,0.23399999999999999,127.999,audio_features,303687,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.8340000000000001,0.8320000000000001,6,,0,0.0727,0.00955,0.883,0.0722,0.365,127.99600000000001,audio_features,330281,4,techno,,Techno Bunker,Techno Bunker 
0.7959999999999999,0.715,11,-10.597999999999999,1,0.0568,0.00893,0.917,0.0875,0.0564,126.999,audio_features,559476,4,techno,,Techno,Techno 
0.759,0.826,0,-10.339,0,0.0487,0.00321,0.871,0.0849,0.0759,127.991,audio_features,409749,4,techno,,Techno,Techno 
0.727,0.831,11,-6.8770000000000024,0,0.191,0.000183,0.8,0.64,0.35700000000000004,127.988,audio_features,341874,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.7979999999999999,0.626,7,-7.367000000000001,1,0.0739,0.000251,0.6990000000000001,0.0716,0.0387,128.009,audio_features,427593,4,techno,,Dark Techno,Dark Techno 
0.809,0.601,11,-11.995999999999999,1,0.0533,0.223,0.9059999999999999,0.11199999999999999,0.26899999999999996,123.999,audio_features,423329,4,techno,,Techno,Techno 
0.763,0.711,11,-11.034,1,0.0927,0.0223,0.9279999999999999,0.10800000000000001,0.805,124.00299999999999,audio_features,469000,4,techno,,Acid Techno,Acid Techno 
0.716,0.764,4,-11.972000000000001,1,0.135,0.644,0.894,0.11,0.33799999999999997,129.007,audio_features,323670,5,techno,,True Techno,True Techno 
0.795,0.9690000000000001,1,-9.605,1,0.0522,0.0006360000000000001,0.867,0.10400000000000001,0.0359,127.994,audio_features,467189,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.6509999999999999,0.758,11,-15.307,0,0.0482,0.00022999999999999998,0.8690000000000001,0.125,0.111,127.412,audio_features,211766,4,techno,,True Techno,True Techno 
0.8440000000000001,0.451,7,-13.704,1,0.18899999999999997,0.0646,0.838,0.102,0.0635,127.971,audio_features,361978,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.527,0.89,2,-9.927,1,0.0381,0.0773,0.899,0.0959,0.0403,133.024,audio_features,332030,4,techno,,Acid Techno,Acid Techno 
0.7340000000000001,0.927,11,-5.083,0,0.158,0.0013,0.9470000000000001,0.495,0.0372,131.01,audio_features,372411,4,techno,,|DARK|HARD|TECHNO,|DARK|HARD|TECHNO 
0.8,0.8340000000000001,11,-9.379,0,0.0774,0.00198,0.845,0.0854,0.12,124.978,audio_features,430680,3,techno,,Techno / Minimal / Hardcore/ Melodic / Dark,Techno / Minimal / Hardcore/ Melodic / Dark 
0.531,0.6759999999999999,3,-14.895,0,0.0465,0.0467,0.7909999999999999,0.114,0.0352,133.995,audio_features,343899,4,techno,,|DARK|HARD|TECHNO,|DARK|HARD|TECHNO 
0.762,0.736,11,-7.181,0,0.0509,0.000129,0.9209999999999999,0.0832,0.057,127.988,audio_features,397653,4,techno,,TECHNO Complex 2020,TECHNO Complex 2020 
0.797,0.826,10,,0,0.0632,0.00134,0.938,0.115,0.0739,129.999,audio_features,415420,4,techno,,Techno / Minimal / Hardcore/ Melodic / Dark,Techno / Minimal / Hardcore/ Melodic / Dark 
0.614,0.91,1,,1,0.0417,0.000404,0.855,0.389,0.0755,129.995,audio_features,431362,4,techno,,True Techno,True Techno 
0.747,0.88,1,-3.532,1,0.0772,0.0299,0.825,0.151,0.109,130.005,audio_features,330462,4,techno,,Techno 2020,Techno 2020 
0.6809999999999999,0.6859999999999999,4,-10.169,0,0.0598,0.0017100000000000001,0.12300000000000001,0.109,0.027999999999999997,130.014,audio_features,339692,4,techno,,DARK UNDERGROUND TECHNO,DARK UNDERGROUND TECHNO 
0.9259999999999999,0.951,6,,0,0.0924,0.00232,0.452,0.313,0.9179999999999999,123.98700000000001,audio_features,206588,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.679,0.7,2,-11.140999999999998,1,0.0489,0.003,0.8859999999999999,0.0993,0.38,122.99600000000001,audio_features,472605,4,techno,,Techno,Techno 
0.687,0.723,6,-9.092,1,0.0349,0.00499,0.7829999999999999,0.17600000000000002,0.327,123.016,audio_features,250009,4,techno,,True Techno,True Techno 
0.773,0.9309999999999999,0,-8.189,1,0.0471,0.0075099999999999984,0.863,0.128,0.147,125.995,audio_features,434286,4,techno,,Techno,Techno 
0.805,0.934,6,,0,0.0341,0.00688,0.9209999999999999,0.0551,0.402,126.00399999999999,audio_features,440119,4,techno,,Techno,Techno 
0.892,0.354,7,,1,0.3,0.0108,0.934,0.0966,0.322,139.996,audio_features,232448,3,techno,,Acid Techno,Acid Techno 
0.764,0.779,1,-9.192,1,0.0391,0.00787,0.925,0.0587,0.36200000000000004,123.006,audio_features,378830,4,techno,,Techno,Techno 
0.7709999999999999,0.701,1,-8.804,0,0.0523,0.0219,0.879,0.105,0.24,132.00799999999998,audio_features,383641,4,techno,,DARK UNDERGROUND TECHNO,DARK UNDERGROUND TECHNO 
0.623,0.747,1,,1,0.0394,0.02,0.873,0.0856,0.11900000000000001,133.009,audio_features,360569,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.7959999999999999,0.8490000000000001,9,-11.047,0,0.0654,0.037000000000000005,0.9540000000000001,0.0973,0.358,132.00799999999998,audio_features,381980,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.7070000000000001,0.935,1,,1,0.16699999999999998,0.017,0.677,0.305,0.14800000000000002,124.993,audio_features,370292,3,techno,,Dark Techno Rave,Dark Techno Rave 
0.737,0.894,7,-7.345,1,0.0557,0.0045,0.8859999999999999,0.10800000000000001,0.12,129.997,audio_features,435484,4,techno,,Acid Techno: Hard Techno on Acid,Acid Techno: Hard Techno on Acid 
0.631,0.762,7,-6.401,1,0.0411,0.00179,0.815,0.0973,0.74,141.866,audio_features,370309,4,techno,,Acid Techno,Acid Techno 
0.72,0.7979999999999999,7,-12.687000000000001,1,0.0703,0.0198,0.8290000000000001,0.111,0.039,133.525,audio_features,290003,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.544,0.489,10,-15.994000000000002,0,0.0391,0.268,0.133,0.188,0.107,137.062,audio_features,300898,4,techno,,Techno Bangers,Techno Bangers 
0.718,0.662,8,-11.16,1,0.0627,0.0225,0.8590000000000001,0.0909,0.0532,122.00200000000001,audio_features,566557,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.755,0.9359999999999999,1,-12.005999999999998,1,0.057,0.4920000000000001,0.925,0.107,0.561,130.014,audio_features,354267,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.693,0.718,1,-8.881,1,0.038,0.0144,0.895,0.0767,0.0356,126.001,audio_features,464263,4,techno,,|DARK|HARD|TECHNO,|DARK|HARD|TECHNO 
0.8009999999999999,0.807,10,,0,0.0548,0.00421,0.893,0.0677,0.12,124.006,audio_features,430277,4,techno,,Techno Music 2020 | Best Techno,Techno Music 2020 | Best Techno 
0.546,0.9420000000000001,7,,1,0.0664,5.08e-05,0.7909999999999999,0.11699999999999999,0.17300000000000001,132.996,audio_features,420724,4,techno,,Techno Bangers: Bunker Style,Techno Bangers: Bunker Style 
0.779,0.8490000000000001,0,-5.702999999999999,0,0.191,0.025,0.6579999999999999,0.107,0.0989,133.001,audio_features,274286,4,techno,,Techno Bangers: Bunker Style,Techno Bangers: Bunker Style 
0.742,0.6920000000000001,5,-7.2479999999999976,0,0.24600000000000002,0.00018600000000000002,0.9129999999999999,0.11199999999999999,0.309,129.994,audio_features,373702,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.76,0.745,7,,1,0.0579,0.075,0.8590000000000001,0.115,0.305,133.002,audio_features,216541,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.669,0.758,9,-10.477,1,0.0819,0.183,0.177,0.131,0.0292,126.99700000000001,audio_features,343255,4,techno,,Techno,Techno 
0.757,0.679,10,-12.513,0,0.057,0.0811,0.898,0.122,0.209,128.011,audio_features,367465,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.672,0.828,6,-4.869,0,0.0911,0.00613,0.12300000000000001,0.122,0.11900000000000001,129.997,audio_features,295567,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.7559999999999999,0.727,7,,1,0.0569,0.000892,0.0474,0.0706,0.0294,128.001,audio_features,437182,3,techno,,Dark Techno Rave,Dark Techno Rave 
0.762,0.73,9,-9.905,0,0.0519,0.00247,0.902,0.111,0.363,132.991,audio_features,422867,4,techno,,Acid Techno,Acid Techno 
0.764,0.7879999999999999,4,-9.216000000000001,1,0.0596,0.00545,0.894,0.115,0.0286,129.002,audio_features,428037,4,techno,,Techno,Techno 
0.489,0.792,1,-14.443,0,0.0473,0.00018999999999999998,0.9079999999999999,0.10099999999999999,0.0646,134.997,audio_features,289846,4,techno,,|DARK|HARD|TECHNO,|DARK|HARD|TECHNO 
0.6729999999999999,0.972,7,-8.711,1,0.0542,0.0013599999999999999,0.8370000000000001,0.127,0.0761,130.005,audio_features,391936,4,techno,,Techno Bangers: Bunker Style,Techno Bangers: Bunker Style 
0.743,0.897,7,-9.898,1,0.0531,0.0657,0.889,0.0981,0.0614,130.00799999999998,audio_features,445116,4,techno,,Techno Music 2020 | Best Techno,Techno Music 2020 | Best Techno 
0.753,0.732,10,-8.777999999999999,0,0.057,0.00031,0.885,0.0495,0.174,124.00399999999999,audio_features,428381,4,techno,,Techno / Minimal / Hardcore/ Melodic / Dark,Techno / Minimal / Hardcore/ Melodic / Dark 
0.8220000000000001,0.677,9,,1,0.17800000000000002,0.000517,0.885,0.111,0.217,126.014,audio_features,495653,4,techno,,Techno,Techno 
0.701,0.7959999999999999,4,-8.515,0,0.0406,0.00246,0.8170000000000001,0.11,0.0761,128.001,audio_features,363751,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.649,0.758,0,,1,0.0432,5.6999999999999996e-05,0.898,0.145,0.0355,126.009,audio_features,472000,4,techno,,|DARK|HARD|TECHNO,|DARK|HARD|TECHNO 
0.612,0.534,7,-8.558,1,0.0366,4.6700000000000003e-05,0.835,0.11199999999999999,0.0316,128.013,audio_features,459867,4,techno,,Dark Techno,Dark Techno 
0.735,0.82,11,-7.976,0,0.040999999999999995,0.0018100000000000002,0.8340000000000001,0.23800000000000002,0.218,126.991,audio_features,480000,4,techno,,Techno,Techno 
0.914,0.682,9,-8.01,0,0.214,0.0101,0.9520000000000001,0.122,0.584,129.002,audio_features,366653,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.6679999999999999,0.7040000000000001,8,-7.419,1,0.028999999999999998,0.00172,0.87,0.0517,0.068,127.005,audio_features,437116,4,techno,,Dark Techno,Dark Techno 
0.743,0.945,11,-8.66,0,0.0671,0.0977,0.8390000000000001,0.115,0.172,129.99200000000002,audio_features,417231,4,techno,,Acid Techno: Hard Techno on Acid,Acid Techno: Hard Techno on Acid 
0.762,0.8,5,-6.162999999999999,0,0.0403,0.000976,0.6779999999999999,0.19399999999999998,0.344,124.012,audio_features,196091,4,techno,,Techno Music 2020 | Best Techno,Techno Music 2020 | Best Techno 
0.794,0.868,10,,1,0.055,0.000365,0.875,0.67,0.0867,128.006,audio_features,384375,4,techno,,Top Techno Tracks 2020,Top Techno Tracks 2020 
0.695,0.975,1,-7.864,1,0.14300000000000002,0.201,0.88,0.111,0.14800000000000002,135.007,audio_features,348889,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.769,0.5870000000000001,1,,1,0.0746,0.00403,0.883,0.0887,0.221,125.00399999999999,audio_features,416250,4,techno,,Techno / Minimal / Hardcore/ Melodic / Dark,Techno / Minimal / Hardcore/ Melodic / Dark 
0.547,0.604,1,-10.222000000000001,0,0.0373,0.00278,0.895,0.111,0.249,133.993,audio_features,347077,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.6940000000000001,0.922,9,-8.427999999999999,1,0.039,0.00101,0.862,0.113,0.11800000000000001,128.015,audio_features,435653,4,techno,,Techno,Techno 
0.865,0.742,7,-7.1160000000000005,1,0.0376,0.0594,0.84,0.105,0.251,125.012,audio_features,399360,4,techno,,Techno,Techno 
0.8270000000000001,0.84,10,,1,0.0481,2.55e-06,0.9390000000000001,0.127,0.792,129.985,audio_features,312440,4,techno,,|DARK|HARD|TECHNO,|DARK|HARD|TECHNO 
0.7340000000000001,0.87,1,-8.52,1,0.0466,0.00143,0.8809999999999999,0.127,0.0353,128.01,audio_features,450000,3,techno,,Dark Techno Rave,Dark Techno Rave 
0.804,0.373,6,-7.985,0,0.0669,0.0828,0.912,0.10099999999999999,0.209,126.01,audio_features,390476,4,techno,,Techno,Techno 
0.7959999999999999,0.9420000000000001,5,-7.432,0,0.0645,0.00075,0.885,0.10099999999999999,0.22899999999999998,126.99600000000001,audio_features,399567,4,techno,,Techno Top 50,Techno Top 50 
0.772,0.747,6,-9.373,0,0.0495,0.0156,0.887,0.12,0.0403,124.005,audio_features,499307,4,techno,,Techno,Techno 
0.787,0.867,10,-9.25,0,0.052000000000000005,0.000204,0.912,0.653,0.0712,124.993,audio_features,446400,4,techno,,Techno / Minimal / Hardcore/ Melodic / Dark,Techno / Minimal / Hardcore/ Melodic / Dark 
0.794,0.705,6,,0,0.16899999999999998,0.00151,0.9259999999999999,0.10800000000000001,0.0313,126.999,audio_features,395663,4,techno,,Techno / Minimal / Hardcore/ Melodic / Dark,Techno / Minimal / Hardcore/ Melodic / Dark 
0.589,0.9159999999999999,11,-8.566,0,0.0679,0.000408,0.868,0.326,0.124,132.019,audio_features,454786,4,techno,,TECHNO Complex 2020,TECHNO Complex 2020 
0.667,0.742,10,-9.186,0,0.0543,0.00245,0.902,0.11,0.0375,128.015,audio_features,496440,4,techno,,Dark Techno,Dark Techno 
0.784,0.897,7,-7.096,1,0.0846,0.0105,0.9259999999999999,0.0748,0.451,124.98200000000001,audio_features,403250,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.684,0.963,1,-10.088,1,0.04,0.0842,0.9359999999999999,0.105,0.0374,130.003,audio_features,361846,4,techno,,|DARK|HARD|TECHNO,|DARK|HARD|TECHNO 
0.657,0.847,1,-11.720999999999998,1,0.0473,0.35,0.9229999999999999,0.0909,0.231,130.001,audio_features,391199,4,techno,,|DARK|HARD|TECHNO,|DARK|HARD|TECHNO 
0.7829999999999999,0.474,10,-14.995,0,0.171,0.0108,0.632,0.11,0.233,124.99700000000001,audio_features,520320,4,techno,,Dark Techno,Dark Techno 
0.6859999999999999,0.8490000000000001,1,-7.034,1,0.0458,0.00168,0.826,0.8909999999999999,0.341,126.01,audio_features,431684,4,techno,,Dark Techno,Dark Techno 
0.851,0.904,2,-9.654,1,0.0582,0.00182,0.924,0.11199999999999999,0.26,126.992,audio_features,313701,4,techno,,DARK UNDERGROUND TECHNO,DARK UNDERGROUND TECHNO 
